,observation_date,percent_manufacturing,real_wages_manufacturing,real_wages_all,gini,cpi
379,1995-08-01,0.13027445290774997,8.109875735775015,7.64551994767822,39.9,12.4
380,1995-09-01,0.13005708425394574,8.105813193990857,7.661659046374919,39.9,12.41
381,1995-10-01,0.1297206064076675,8.09771986970684,7.654723127035831,39.9,12.43
382,1995-11-01,0.12976005549941938,8.100195185426156,7.664281067013663,39.9,12.45
383,1995-12-01,0.13003448770290768,8.11565951916829,7.673814165042235,39.9,12.49
384,1996-01-01,0.12975809857030826,8.144796380090497,7.666451195862961,40.3,12.6
385,1996-02-01,0.1295956435405259,8.103225806451613,7.6580645161290315,40.3,12.56
386,1996-03-01,0.12909596035440757,8.038585209003216,7.646302250803859,40.3,12.5
387,1996-04-01,0.1289568170063489,8.129404228058936,7.661755285073671,40.3,12.69
388,1996-05-01,0.12884257146490907,8.126598465473146,7.659846547314578,40.3,12.71
389,1996-06-01,0.12884357913790137,8.136566687938737,7.677089980855137,40.3,12.75
390,1996-07-01,0.12825057341157547,8.152866242038218,7.675159235668791,40.3,12.8
391,1996-08-01,0.12872424545332478,8.155216284987278,7.690839694656488,40.3,12.82
392,1996-09-01,0.128245920529309,8.14838300570704,7.691819911223844,40.3,12.85
393,1996-10-01,0.1279860066260997,8.109987357774969,7.686472819216182,40.3,12.83
394,1996-11-01,0.12797114223706918,8.115942028985508,7.6874606175173295,40.3,12.88
395,1996-12-01,0.1279225537142984,8.139534883720929,7.693274670018857,40.3,12.95
396,1997-01-01,0.1276946019371604,8.14930991217064,7.710163111668757,40.5,12.99
397,1997-02-01,0.12788035450516988,8.140262993112085,7.708202880400752,40.5,13.0
398,1997-03-01,0.12760226946596906,8.153942428035043,7.7284105131414265,40.5,13.03
399,1997-04-01,0.12756587460298788,8.148843026891807,7.74859287054409,40.5,13.03
400,1997-05-01,0.1275648513433099,8.17385866166354,7.773608505315822,40.5,13.07
401,1997-06-01,0.12764754682074134,8.164794007490638,7.7777777777777795,40.5,13.08
402,1997-07-01,0.12740608307626927,8.167082294264338,7.793017456359102,40.5,13.1
403,1997-08-01,0.12775036964382439,8.190298507462686,7.817164179104477,40.5,13.17
404,1997-09-01,0.12778489116517286,8.16997518610422,7.816377171215881,40.5,13.17
405,1997-10-01,0.12818279624980788,8.229102167182662,7.8390092879256965,40.5,13.29
406,1997-11-01,0.1281824753031885,8.237476808905381,7.860235003092147,40.5,13.32
407,1997-12-01,0.1282271882177099,8.257107540173052,7.880098887515451,40.5,13.36
408,1998-01-01,0.128516721981108,8.234567901234568,7.895061728395062,40.0,13.34
409,1998-02-01,0.1285591341385145,8.265432098765432,7.919753086419753,40.0,13.39
410,1998-03-01,0.12851584132443383,8.290123456790123,7.944444444444445,40.0,13.43
411,1998-04-01,0.12859642726941306,8.261405672009865,7.9654747225647355,40.0,13.4
412,1998-05-01,0.1282939754826311,8.271832718327184,7.970479704797048,40.0,13.45
413,1998-06-01,0.12809283038085192,8.243243243243242,7.979115479115478,40.0,13.42
414,1998-07-01,0.1266316829956101,8.174019607843137,7.965686274509805,40.0,13.34
415,1998-08-01,0.12766591553391002,8.237454100367197,7.998776009791922,40.0,13.46
416,1998-09-01,0.12696151454232532,8.269113149847094,8.01834862385321,40.0,13.52
